03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10431068,35.20931775,688,3,Ariel_University,1c:b9:c4:15:44:58,11,-81,sinusafe,b2:6c:ac:a0:3d:eb,3,-85,HelpDesk,60:e3:27:7b:e0:98,4,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.1042917,35.20922196,718.1113988,3,Ariel_University,ec:8c:a2:26:d3:68,11,-65,Ariel_University,1c:b9:c4:16:28:e8,1,-85,Ariel_University,1c:b9:c4:16:28:ec,36,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10419987,35.20916188,689,7,Ariel_University,ec:8c:a2:26:d3:68,11,-63,Ariel_University,1c:b9:c4:16:05:78,6,-78,Guest,a2:6c:ac:9f:f1:c5,2,-80,Ariel_University,1c:b9:c4:16:28:e8,1,-81,Ariel_University,1c:b9:c4:15:23:58,6,-84,Ariel_University,1c:b9:c4:16:2d:e8,11,-86,Ariel_University,1c:b9:c4:15:1c:b8,1,-88,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10415148,35.20908534,717.1730684,5, ,8c:0c:90:6e:16:88,11,-78, ,8c:0c:90:ae:16:83,11,-79,Ariel_University,1c:b9:c4:16:28:e8,1,-79,Ariel_University,1c:b9:c4:15:fd:4c,36,-88,Ariel_University,1c:b9:c4:15:23:58,6,-89,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10411028,35.20906784,690,10,Ariel_University,ec:8c:a2:26:d3:68,11,-58,sinusafe,b2:6c:ac:a0:3d:eb,3,-76,Guest,90:6c:ac:a0:3d:eb,3,-77,Ariel_University,1c:b9:c4:15:fd:48,1,-79,DIRECT-64-HP DeskJet 3630 series,30:e1:71:0d:e0:65,6,-85,Ariel_University,1c:b9:c4:16:cc:d8,1,-85, ,8c:0c:90:6e:16:88,11,-86,Ariel_University,1c:b9:c4:16:06:b8,11,-89,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,6,-90,Ariel_University,ec:8c:a2:26:b0:e8,6,-91
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.1040063,35.20897411,716.4196812,3,paysday,b2:6c:ac:9f:f1:c5,2,-83,KCG_54,00:25:86:cc:07:b2,2,-87, ,1c:b9:c4:96:cc:d7,36,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10397533,35.20895016,691,3,Ariel_University,1c:b9:c4:16:28:e8,1,-76,Ariel_University,1c:b9:c4:16:1d:78,1,-81,Ariel_University,ec:8c:a2:08:78:c8,6,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.1038601,35.20889524,715.6639357,10,Ariel_University,ec:8c:a2:08:78:c8,6,-79,Ariel_University,8c:0c:90:2e:16:88,11,-80,Ariel_University,1c:b9:c4:16:1d:7c,44,-82,Ariel_University,1c:b9:c4:15:1c:b8,1,-82,giftwizard,a2:6c:ac:a0:3d:eb,3,-84,Ariel_University,1c:b9:c4:15:fd:48,1,-84,Ariel_University,ec:8c:a2:08:78:cc,48,-86,Ariel_University,8c:0c:90:2f:ca:18,1,-87, ,00:02:6f:8e:64:67,1,-87,CliClap,90:6c:ac:9f:f1:c5,2,-90
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10383006,35.20885448,691,10,giftwizard,a2:6c:ac:a0:3d:eb,3,-72,EVE,90:6c:ac:a0:7b:4d,11,-76,magneto,b2:6c:ac:a0:7b:4d,11,-76,outsense,c2:6c:ac:a0:7b:4d,11,-77,Ariel_University,ec:8c:a2:26:b0:e8,6,-81,Ariel_University,ec:8c:a2:08:78:cc,48,-86,Ariel_University,8c:0c:90:2e:16:88,11,-86, ,8c:0c:90:ae:16:83,11,-89,Ariel_University,1c:b9:c4:16:05:38,11,-90,Ariel_University,1c:b9:c4:16:d2:88,11,-90
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10371421,35.20884987,714.996994,6,Ariel_University,1c:b9:c4:16:28:ec,36,-72,Ariel_University,1c:b9:c4:16:28:e8,1,-72,Ariel_University,ec:8c:a2:08:78:cc,48,-79,Ariel_University,1c:b9:c4:16:d2:88,11,-86,Ariel_University,ec:8c:a2:08:94:1c,44,-88,Ariel_University,1c:b9:c4:16:d2:8c,44,-91,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10368713,35.20879967,691,6,Ariel_University,1c:b9:c4:16:28:ec,36,-74,Ariel_University,ec:8c:a2:08:78:c8,6,-77,Ariel_University,ec:8c:a2:08:94:18,1,-84,Ariel_University,1c:b9:c4:16:d2:88,11,-85,Ariel_University,1c:b9:c4:16:13:08,11,-85,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-93,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10359575,35.20882987,714.6415373,6,Ariel_University,ec:8c:a2:08:94:1c,44,-76,Ariel_University,1c:b9:c4:16:13:08,11,-82,2.4V1,40:a5:ef:7a:17:f2,1,-89,Ariel_University,24:79:2a:2c:3d:68,6,-89,Ariel_University,1c:b9:c4:16:12:e8,1,-90,Ariel_University,1c:b9:c4:16:05:38,11,-91,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10356665,35.20876079,690,5,Ariel_University,ec:8c:a2:08:94:18,1,-71,Ariel_University,8c:0c:90:2e:16:88,11,-78,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-88,Ariel_University,24:79:2a:2c:3d:68,6,-90,Ariel_University,1c:b9:c4:16:12:e8,1,-90,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10349395,35.20883755,714.6073366,4,Ariel_University,ec:8c:a2:08:94:1c,44,-67,Ariel_University,1c:b9:c4:16:d2:8c,44,-85,iagree,b2:6c:ac:9f:fb:1f,1,-91,Ariel_University,1c:b9:c4:12:90:b8,11,-94,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10345308,35.2087469,691,5,Ariel_University,ec:8c:a2:08:94:18,1,-63,Ariel_University,ec:8c:a2:08:94:1c,44,-73, ,ec:8c:a2:88:94:17,44,-75,Ariel_University,1c:b9:c4:12:7c:c8,11,-76,Ariel_University,1c:b9:c4:16:d2:8c,44,-88,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.1034023,35.20883647,714.5980703,3,Ariel_University,1c:b9:c4:16:f4:78,1,-85,Ariel_University,1c:b9:c4:12:90:b8,11,-86, ,1c:b9:c4:92:90:b7,40,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10334776,35.20873747,691,2,Ariel_University,1c:b9:c4:16:28:f8,6,-84,Ariel_University,34:8f:27:20:8c:18,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10326856,35.2088394,714.5109892,2,Ariel_University,1c:b9:c4:12:90:b8,11,-77, ,1c:b9:c4:92:90:b7,40,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10322732,35.20873973,690,9,Ariel_University,1c:b9:c4:16:28:f8,6,-79,Ariel_University,1c:b9:c4:16:f4:78,1,-81,Ariel_University,8c:0c:90:2d:75:e8,1,-81, ,1c:b9:c4:92:7c:c7,36,-84,HelpDesk,f8:d1:11:77:77:c6,4,-84,Ariel_University,1c:b9:c4:12:7c:cc,36,-84,Ariel_University,1c:b9:c4:14:2f:68,6,-86, ,8c:0c:90:ad:75:e3,1,-89,Ariel_University,1c:b9:c4:15:43:e8,1,-91,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10312233,35.20883356,714.4002305,2, ,8c:0c:90:ad:75:e3,1,-79,Ariel_University,1c:b9:c4:16:f4:2c,44,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.10308616,35.20872559,691,2,Ariel_University,ec:8c:a2:08:94:1c,44,-68,Ariel_University,1c:b9:c4:12:7c:c8,11,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=SM-G950F_device=dreamlte,32.10296085,35.20883419,714.3703448,4,Ariel_University,1c:b9:c4:12:7c:c8,11,-65,Ariel_University,1c:b9:c4:16:f4:78,1,-79, ,1c:b9:c4:94:33:c7,48,-83, ,1c:b9:c4:96:28:f7,36,-92,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:45,model=Lenovo PB2-690Y_device=PB2PRO,32.1029428,35.20871214,691,5,Ariel_University,1c:b9:c4:16:f4:78,1,-76,Ariel_University,1c:b9:c4:14:33:c8,11,-76,Ariel_University,1c:b9:c4:12:90:b8,11,-79,Ariel_University,1c:b9:c4:14:2f:68,6,-81,Ariel_University,1c:b9:c4:16:28:e8,1,-85,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10278398,35.20886388,714.3316069,2,Ariel_University,ec:8c:a2:08:78:c8,6,-82,SGH-I337M,ec:9b:f3:26:ab:3a,6,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10278023,35.20873559,688,7,Ariel_University,1c:b9:c4:16:f4:78,1,-71,Ariel_University,1c:b9:c4:14:2f:68,6,-74,Ariel_University,1c:b9:c4:16:11:a8,1,-77,Ariel_University,1c:b9:c4:16:f4:7c,36,-78,Ariel_University,1c:b9:c4:14:2f:6c,36,-82,Ariel_University,ec:8c:a2:26:b0:e8,6,-86,Ariel_University,1c:b9:c4:16:11:ac,44,-87,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10259975,35.20892813,714.1643862,4,Ariel_University,1c:b9:c4:14:2f:68,6,-68,Ariel_University,1c:b9:c4:16:d2:88,11,-84,Ariel_University,1c:b9:c4:16:28:e8,1,-89,Ariel_University,ec:8c:a2:08:78:cc,48,-91,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.1025971,35.20878628,689,8,Ariel_University,1c:b9:c4:14:2f:68,6,-67,Ariel_University,ec:8c:a2:26:b1:78,1,-70,Ariel_University,1c:b9:c4:16:f1:98,11,-75,Ariel_University,ec:8c:a2:08:78:c8,6,-80,Ariel_University,1c:b9:c4:16:d2:88,11,-80,Ariel_University,1c:b9:c4:14:33:cc,48,-80,Ariel_University,1c:b9:c4:16:f4:28,11,-84,Ariel_University,1c:b9:c4:15:ed:78,6,-89,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10241537,35.208865,688,9,Ariel_University,ec:8c:a2:08:94:18,1,-70, ,ec:8c:a2:88:94:17,44,-72,Ariel_University,1c:b9:c4:14:2b:d8,1,-78,SETUP,7e:ff:30:08:7f:bd,11,-80,Bezeq Free,62:ab:1b:60:b4:cb,8,-83,tachlit3,48:ee:0c:3e:86:dd,7,-85,Ariel_University,1c:b9:c4:16:d2:8c,44,-86,36518749,a0:ab:1b:60:b4:ca,8,-86,DIRECT-F4-HP DeskJet 3630 series,a0:8c:fd:0a:d5:f5,6,-91,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10237865,35.20904136,713.8821171,5,Ariel_University,ec:8c:a2:26:b1:78,1,-69, ,1c:b9:c4:94:2b:d7,36,-83,Ariel_University,ec:8c:a2:08:94:1c,44,-86,Ariel_University,1c:b9:c4:12:90:bc,40,-89,Ariel_University,1c:b9:c4:16:d2:8c,44,-90,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10225911,35.20897098,688,10,Ariel_University,1c:b9:c4:14:2b:d8,1,-70,Ariel_University,1c:b9:c4:16:28:f8,6,-73,Ariel_University,1c:b9:c4:16:f1:48,1,-73,Ariel_University,1c:b9:c4:12:90:b8,11,-74,Ariel_University,1c:b9:c4:16:f4:28,11,-75,Ariel_University,1c:b9:c4:14:2b:dc,36,-75,DIRECT-F4-HP DeskJet 3630 series,a0:8c:fd:0a:d5:f5,6,-77,Ariel_University,1c:b9:c4:15:ed:78,6,-84,DIRECT-55-HP DeskJet 3630 series,3c:52:82:ef:d4:56,6,-87,Ariel_University,1c:b9:c4:15:ec:38,6,-89
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10225133,35.20917134,713.7779833,2, ,1c:b9:c4:96:f1:97,60,-83,Ariel_University,1c:b9:c4:12:90:b8,11,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10214339,35.20913287,688,7,DIRECT-55-HP DeskJet 3630 series,3c:52:82:ef:d4:56,6,-73,Ariel_University,1c:b9:c4:15:43:e8,1,-75,lab_6.1.3,c4:12:f5:f6:a0:18,3,-79,Ariel_University,1c:b9:c4:16:f1:4c,36,-84,Ariel_University,1c:b9:c4:16:28:fc,36,-85,HelpDesk,f8:d1:11:77:77:c6,4,-86,Ariel_University,1c:b9:c4:15:1b:88,11,-92,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10214626,35.20936409,713.6723922,5,Ariel_University,1c:b9:c4:14:2b:dc,36,-69,Ariel_University,1c:b9:c4:16:11:a8,1,-82, ,1c:b9:c4:96:f1:47,36,-83, ,1c:b9:c4:96:28:f7,36,-87,DIRECT-5C-HP DeskJet 3630 series,fc:3f:db:9c:36:3d,6,-89,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10207016,35.20934828,689,8,DIRECT-F4-HP DeskJet 3630 series,a0:8c:fd:0a:d5:f5,6,-70,Ariel_University,1c:b9:c4:16:04:78,11,-72,Ariel_University,1c:b9:c4:15:3d:58,11,-77,Ariel_University,1c:b9:c4:15:3a:38,11,-77,Ariel_University,1c:b9:c4:15:ed:78,6,-79,Ariel_University,1c:b9:c4:15:1e:68,1,-83,Ariel_University,1c:b9:c4:16:04:7c,60,-84,Ariel_University,ec:8c:a2:08:94:1c,44,-89,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10206668,35.20959658,713.4268036,4,Ariel_University,1c:b9:c4:15:3d:58,11,-71,Ariel_University,1c:b9:c4:15:ed:78,6,-79,Ariel_University,1c:b9:c4:16:f4:2c,44,-88,2.4V1,40:a5:ef:7a:17:f2,1,-88,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10199513,35.20955856,690,7,Ariel_University,1c:b9:c4:15:3d:58,11,-69,Ariel_University,1c:b9:c4:15:ed:78,6,-74,DIRECT-5C-HP DeskJet 3630 series,fc:3f:db:9c:36:3d,6,-79,Ariel_University,1c:b9:c4:15:3d:68,6,-81, ,1c:b9:c4:95:3d:57,36,-82,Ariel_University,1c:b9:c4:15:3d:5c,36,-82,yosh,00:11:6b:11:02:b7,1,-84,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10202397,35.20980944,713.1738107,7,Ariel_University,1c:b9:c4:15:43:e8,1,-85,Ariel_University,1c:b9:c4:16:28:f8,6,-85,Ariel_University,1c:b9:c4:16:11:ac,44,-88,Ariel_University,1c:b9:c4:15:43:ec,36,-89,Ariel_University,1c:b9:c4:16:28:fc,36,-90,Ariel_University,1c:b9:c4:14:33:cc,48,-90,Ariel_University,1c:b9:c4:16:f4:7c,36,-91,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10198667,35.20976127,690,6,Ariel_University,1c:b9:c4:16:28:e8,1,-81,Ariel_University,1c:b9:c4:14:33:c8,11,-81,Ariel_University,1c:b9:c4:14:2f:6c,36,-83,Ariel_University,1c:b9:c4:16:11:a8,1,-83,DIRECT-71-HP DeskJet 3630 series,30:e1:71:0f:a2:72,6,-83,Ariel_University,1c:b9:c4:16:11:ac,44,-88,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10208168,35.20999224,713.0993513,1,KCG-ADSL,00:1d:aa:81:d8:3c,3,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.1020859,35.20993739,692,8,2.4V1,40:a5:ef:7a:17:f2,1,-72,Ariel_University,1c:b9:c4:14:2f:68,6,-74,Ariel_University,1c:b9:c4:16:f1:98,11,-75,Bezeq,84:c9:b2:b7:c8:2d,6,-82,Bezeq Free,62:ab:1b:60:b4:cb,8,-84,Ariel_University,ec:8c:a2:08:94:18,1,-86,Malibu,10:0d:7f:7c:90:0a,11,-91,klyn,d0:d4:12:68:5b:ca,1,-95,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10222832,35.21011222,713.0486228,5,DIRECT-55-HP DeskJet 3630 series,3c:52:82:ef:d4:56,6,-86,Ariel_University,1c:b9:c4:16:f1:48,1,-88,DIRECT-F4-HP DeskJet 3630 series,a0:8c:fd:0a:d5:f5,6,-88,Ariel_University,1c:b9:c4:16:f1:98,11,-89,Ariel_University,ec:8c:a2:26:b1:78,1,-90,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10225656,35.21001902,692,6,Ariel_University,1c:b9:c4:16:f1:48,1,-82,Ariel_University,1c:b9:c4:14:2b:d8,1,-85,GuyEmily,14:ae:db:4f:50:75,6,-85,Ariel_University,1c:b9:c4:16:ee:98,6,-90,KCG-ADSL,00:1d:aa:81:d8:3c,3,-92,TP-LINK_D59886,e8:94:f6:d5:98:86,9,-94,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10242412,35.21011845,712.9571247,1,KCG-ADSL,00:1d:aa:81:d8:3c,3,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10244204,35.20997246,693,3,KCG-ADSL,00:1d:aa:81:d8:3c,3,-83,Ariel_University,1c:b9:c4:16:ee:98,6,-83,DIRECT-47-HP DeskJet 3630 series,30:e1:71:0f:a2:49,6,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10263052,35.21002971,712.9572535,2, ,1c:b9:c4:95:3d:67,44,-88, ,1c:b9:c4:95:1e:67,36,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10263944,35.2098807,694,4,Ariel_University,1c:b9:c4:16:ed:38,6,-78,DIRECT-47-HP DeskJet 3630 series,30:e1:71:0f:a2:49,6,-80,Ariel_University,1c:b9:c4:14:2c:38,6,-90,Ariel_University,ec:8c:a2:26:b1:78,1,-93,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10282894,35.20990359,712.9649553,2,KCG-ADSL,00:1d:aa:81:d8:3c,3,-73, ,1c:b9:c4:96:ee:97,36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10302301,35.2097871,712.9072217,1,Ariel_University,1c:b9:c4:16:06:b8,11,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10321591,35.2097572,713.0612297,2,Ariel_University,1c:b9:c4:16:06:b8,11,-85,Ariel_University,1c:b9:c4:15:3a:38,11,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10338816,35.20978021,713.0579803,4,Ariel_University,1c:b9:c4:16:f1:58,6,-82,Ariel_University,1c:b9:c4:12:90:b8,11,-89,Ariel_University,1c:b9:c4:15:1c:bc,36,-90,Ariel_University,1c:b9:c4:14:2b:8c,44,-90,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10355735,35.20985088,712.7278675,1,Ariel_University,1c:b9:c4:16:06:b8,11,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10354591,35.20988696,697,10,2.4V1,40:a5:ef:7a:17:f2,1,-72,Ariel_University,1c:b9:c4:16:06:b8,11,-76,KCG-ADSL,00:1d:aa:81:d8:3c,3,-79,Ariel_University,1c:b9:c4:16:e5:a8,6,-79,Ariel_University,1c:b9:c4:15:3d:68,6,-80,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-81,lab_6.1.3,c4:12:f5:f6:a0:18,3,-82,Ariel_University,1c:b9:c4:15:3d:58,11,-82,Bezeq,84:c9:b2:b7:c8:2d,6,-82,Ariel_University,1c:b9:c4:16:f1:58,6,-82
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10367269,35.20993145,712.5561754,5,Ariel_University,1c:b9:c4:16:06:b8,11,-70,Ariel_University,1c:b9:c4:15:fd:48,1,-83,Ariel_University,8c:0c:90:2e:16:88,11,-85, ,1c:b9:c4:95:fd:47,36,-87,Ariel_University,1c:b9:c4:15:1c:b8,1,-90,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10366256,35.21001556,696,3,Ariel_University,1c:b9:c4:16:ed:38,6,-78,Ariel_University,1c:b9:c4:14:2c:38,6,-90,Ariel_University,ec:8c:a2:26:b1:78,1,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10369237,35.21006835,695,2, ,8c:0c:90:6e:16:88,11,-86,Ariel_University,1c:b9:c4:15:fd:48,1,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10386773,35.2102075,711.3389288,3,Ariel_University,1c:b9:c4:16:06:bc,48,-70, ,1c:b9:c4:96:06:b7,48,-71,Ariel_University,1c:b9:c4:15:fd:4c,36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.1038112,35.21023834,694,7,Ariel_University,1c:b9:c4:16:06:b8,11,-71,Ariel_University,24:79:2a:2c:5c:18,11,-78,Ariel_University,24:79:2a:2b:bd:88,11,-83,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-85,Ariel_University,1c:b9:c4:15:ed:38,6,-87,Ariel_University,1c:b9:c4:15:1c:b8,1,-89,Ariel_University,24:79:2a:2b:07:b8,11,-91,,,,,,,,,,,,
03/12/2017 08:46,model=SM-G950F_device=dreamlte,32.10397894,35.21038332,711.0902964,1,Ariel_University,24:79:2a:2c:5b:d8,1,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:46,model=Lenovo PB2-690Y_device=PB2PRO,32.10389461,35.21035436,695,1,HelpDesk,60:e3:27:7b:e0:98,4,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10396029,35.21048509,695,1,Ariel_University,24:79:2a:2c:5b:d8,1,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.1040479,35.21069321,695,2,Ariel_University,8c:0c:90:2e:e8:18,6,-71,Ariel_University,8c:0c:90:2d:34:38,11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10412065,35.21089004,694,10,Ariel_University,1c:b9:c4:15:3d:68,6,-80,Ariel_University,1c:b9:c4:15:ed:38,6,-81,lab_6.1.3,c4:12:f5:f6:a0:18,3,-82,Ariel_University,1c:b9:c4:16:f1:58,6,-82,Ariel_University,8c:0c:90:2e:16:88,11,-82,Ariel_University,1c:b9:c4:16:ee:98,6,-83,Ariel_University,1c:b9:c4:16:ed:48,6,-83,Ariel_University,1c:b9:c4:15:1e:68,1,-84,Ariel_University,1c:b9:c4:16:e5:a8,6,-86,Ariel_University,1c:b9:c4:15:3a:38,11,-89
03/12/2017 08:47,model=SM-G950F_device=dreamlte,32.10421598,35.21100194,710.3295713,5,Ariel_University,8c:0c:90:2e:e8:18,6,-70,Ariel_University,1c:b9:c4:15:41:78,1,-73,Ariel_University,1c:b9:c4:15:ed:3c,36,-82, ,1c:b9:c4:96:e8:f7,36,-83,Ariel_University,1c:b9:c4:16:06:b8,11,-91,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10415059,35.21107795,698,7,Ariel_University,1c:b9:c4:16:e8:f8,11,-78,Ariel_University,1c:b9:c4:15:fd:48,1,-84,Ariel_University,1c:b9:c4:16:05:78,6,-84,Ariel_University,8c:0c:90:2f:d3:d8,11,-85, ,8c:0c:90:6e:16:88,11,-86,Ariel_University,24:79:2a:2b:24:98,1,-89,yosh,00:11:6b:11:7e:0c,1,-92,,,,,,,,,,,,
03/12/2017 08:47,model=SM-G950F_device=dreamlte,32.1042384,35.21118891,710.1555202,1,Ariel_University,1c:b9:c4:16:e8:f8,11,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10417317,35.21127266,693,10,Ariel_University,1c:b9:c4:16:e8:f8,11,-70,Ariel_University,1c:b9:c4:15:ed:38,6,-76,Ariel_University,1c:b9:c4:15:41:78,1,-76,Ariel_University,1c:b9:c4:16:06:b8,11,-77,Ariel_University,24:79:2a:2c:5c:18,11,-78, ,1c:b9:c4:96:e8:f7,36,-81,Ariel_University,1c:b9:c4:16:e8:fc,36,-81,Ariel_University,1c:b9:c4:15:41:7c,44,-82,Ariel_University,1c:b9:c4:14:36:f8,6,-84,Ariel_University,24:79:2a:2b:bd:88,11,-88
03/12/2017 08:47,model=SM-G950F_device=dreamlte,32.10427779,35.21135862,709.9316874,1,Ariel_University,1c:b9:c4:14:36:fc,36,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.1042652,35.2114115,692,3,Ariel_University,1c:b9:c4:15:44:88,6,-81,Ariel_University,1c:b9:c4:15:ed:48,1,-91,BezeqNGN_009030_2.4GHz_1,3c:1e:04:05:5f:f5,1,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:47,model=Lenovo PB2-690Y_device=PB2PRO,32.10440347,35.21147907,690,1,Ariel_University,1c:b9:c4:15:ed:48,1,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
